"910","Washtenaw","0","0","0","0","Electric Power Generation","2015"
"911","Wayne","2.15","0","2.15","2.15","Electric Power Generation","2015"
"912","Wexford","0","0","0","0","Electric Power Generation","2015"
"913","Alcona","1.33","0.1","0","1.43","Industrial-Manufacturing","2015"
"914","Alger","0","0.89","0.33","1.22","Industrial-Manufacturing","2015"
"915","Allegan","0","0.01","1.6","1.62","Industrial-Manufacturing","2015"
"916","Alpena","0","0","0","0","Industrial-Manufacturing","2015"
"918","Arenac","0.13","0","0","0.13","Industrial-Manufacturing","2015"
"919","Baraga","0","0.15","0.1","0.24","Industrial-Manufacturing","2015"
"920","Barry","0","0.04","0.8","0.84","Industrial-Manufacturing","2015"
"921","Bay","0","0.04","0","0.04","Industrial-Manufacturing","2015"
"922","Benzie","0","0.3","0","0.3","Industrial-Manufacturing","2015"
"923","Berrien","0","0.04","0.15","0.19","Industrial-Manufacturing","2015"
"924","Branch","0","1.43","0.45","1.88","Industrial-Manufacturing","2015"
"925","Calhoun","0","0","0.4","0.4","Industrial-Manufacturing","2015"
"926","Cass","0.35","2.15","1.04","2.15","Industrial-Manufacturing","2015"
"927","Charlevoix","0","0","0.25","0.25","Industrial-Manufacturing","2015"
"928","Cheboygan","0.3","0","0","0.3","Industrial-Manufacturing","2015"
"929","Chippewa","0","0.03","0.3","0.33","Industrial-Manufacturing","2015"
"930","Clare","0","0.22","0","0.22","Industrial-Manufacturing","2015"
"931","Clinton","0","0.04","0","0.04","Industrial-Manufacturing","2015"
"932","Crawford","2.15","0.06","0.17","2.15","Industrial-Manufacturing","2015"
"933","Delta","0","0.02","2.15","2.15","Industrial-Manufacturing","2015"
"934","Dickinson","0","0","0","0","Industrial-Manufacturing","2015"
"935","Eaton","0","0.01","0","0.01","Industrial-Manufacturing","2015"
"936","Emmet","0","0.01","0","0.01","Industrial-Manufacturing","2015"
"937","Genesee","0","0.01","0","0.01","Industrial-Manufacturing","2015"
"938","Gladwin","0","0.06","0","0.06","Industrial-Manufacturing","2015"
"939","Gogebic","0","0.21","0","0.21","Industrial-Manufacturing","2015"
"940","Grand Traverse","0","0.05","0.1","0.15","Industrial-Manufacturing","2015"
"941","Gratiot","0","0.13","0","0.13","Industrial-Manufacturing","2015"
"943","Houghton","0","0.01","0","0.01","Industrial-Manufacturing","2015"
"944","Huron","0","0.03","0.14","0.18","Industrial-Manufacturing","2015"
"945","Ingham","0","0.02","0","0.02","Industrial-Manufacturing","2015"
"946","Ionia","0","0.07","0.01","0.08","Industrial-Manufacturing","2015"
"947","Iosco","0","0","0","0","Industrial-Manufacturing","2015"
"948","Iron","0","0","0.42","0.42","Industrial-Manufacturing","2015"
"949","Isabella","0","0.22","0.28","0.5","Industrial-Manufacturing","2015"
"950","Jackson","0","2.15","1.5","2.15","Industrial-Manufacturing","2015"
"952","Kalkaska","0","0.3","0.18","0.48","Industrial-Manufacturing","2015"
"955","Lake","0","0.07","0","0.07","Industrial-Manufacturing","2015"
"956","Lapeer","0","0.15","0.02","0.17","Industrial-Manufacturing","2015"
"957","Leelanau","0","0.31","0.01","0.31","Industrial-Manufacturing","2015"
"958","Lenawee","0","0.34","1.09","1.42","Industrial-Manufacturing","2015"
"959","Livingston","0","0.02","0","0.02","Industrial-Manufacturing","2015"
"960","Luce","2.15","0","0","2.15","Industrial-Manufacturing","2015"
"961","Mackinac","0","0.01","0","0.01","Industrial-Manufacturing","2015"
"962","Macomb","0.91","0.2","2.15","2.15","Industrial-Manufacturing","2015"
"963","Manistee","0","0.1","2.15","2.15","Industrial-Manufacturing","2015"
"964","Marquette","0","0.2","2.15","2.15","Industrial-Manufacturing","2015"
"965","Mason","0","0.4","0.01","0.41","Industrial-Manufacturing","2015"
"966","Mecosta","0","0","0.48","0.48","Industrial-Manufacturing","2015"
"967","Menominee","0","0","1.41","1.41","Industrial-Manufacturing","2015"
"969","Missaukee","0","2.15","0","2.15","Industrial-Manufacturing","2015"
"970","Monroe","0","0.01","2.15","2.15","Industrial-Manufacturing","2015"
"972","Montmorency","0","0.79","2.15","2.15","Industrial-Manufacturing","2015"
"973","Muskegon","0","0.01","0","0.01","Industrial-Manufacturing","2015"
"974","Newaygo","0","1.01","2.15","2.15","Industrial-Manufacturing","2015"
"975","Oakland","0","0.1","0","0.1","Industrial-Manufacturing","2015"
"977","Ogemaw","0","0","0","0","Industrial-Manufacturing","2015"
"978","Ontonagon","0","0.35","0","0.35","Industrial-Manufacturing","2015"
"980","Oscoda","0","0","0","0","Industrial-Manufacturing","2015"
"981","Otsego","0","0.12","0.33","0.45","Industrial-Manufacturing","2015"
"982","Ottawa","1.73","0.01","2.15","2.15","Industrial-Manufacturing","2015"
"983","Presque Isle","0","0","0","0","Industrial-Manufacturing","2015"
"984","Roscommon","0","0","0","0","Industrial-Manufacturing","2015"
"985","Saginaw","2.15","0","0","2.15","Industrial-Manufacturing","2015"
"986","Saint Clair","0","0.46","0.09","0.55","Industrial-Manufacturing","2015"
"987","Saint Joseph","0","0.14","0","0.14","Industrial-Manufacturing","2015"
"988","Sanilac","1.14","0","0","1.14","Industrial-Manufacturing","2015"
"989","Schoolcraft","0","0","0.01","0.01","Industrial-Manufacturing","2015"
"990","Shiawassee","0","0","0.1","0.1","Industrial-Manufacturing","2015"
"991","Tuscola","0","0.4","0","0.4","Industrial-Manufacturing","2015"
"992","Van Buren","0","0.39","0.26","0.65","Industrial-Manufacturing","2015"
"993","Washtenaw","2.15","0.53","0.25","2.15","Industrial-Manufacturing","2015"
"994","Wayne","0","0","0","0","Industrial-Manufacturing","2015"
"996","Alcona","0","0.03","0.01","0.04","Irrigation","2015"
"997","Alger","0","0.01","0","0.01","Irrigation","2015"
"998","Allegan","0","2.15","2.15","2.15","Irrigation","2015"
"999","Alpena","0","0.02","0.03","0.04","Irrigation","2015"
"1000","Antrim","0","2.15","0.05","2.15","Irrigation","2015"
"1001","Arenac","0","0.03","0.06","0.09","Irrigation","2015"
"1002","Baraga","0","0","0","0","Irrigation","2015"
"1003","Barry","0","0.82","0.51","1.33","Irrigation","2015"
"1004","Bay","0.01","0.04","0.69","0.74","Irrigation","2015"
"1005","Benzie","0","0.29","0","0.29","Irrigation","2015"
"1006","Berrien","0","2.15","1.16","2.15","Irrigation","2015"
"1007","Branch","0","2.15","2.15","2.15","Irrigation","2015"
"1008","Calhoun","0","1.44","0.9","2.15","Irrigation","2015"
"1009","Cass","0","2.15","0.58","2.15","Irrigation","2015"
"1010","Charlevoix","0","0.05","0.04","0.09","Irrigation","2015"
"1011","Cheboygan","0","0.09","2.15","2.15","Irrigation","2015"
"1012","Chippewa","0.01","0.04","0","0.06","Irrigation","2015"
"1013","Clare","0","0.08","0.01","0.08","Irrigation","2015"
"1014","Clinton","0","0.22","0.55","0.77","Irrigation","2015"
"1015","Crawford","0","0.04","0.1","0.15","Irrigation","2015"
"1016","Delta","0.01","0.02","0.06","0.09","Irrigation","2015"
"1017","Dickinson","0","0.03","0.03","0.06","Irrigation","2015"
"1018","Eaton","0","0.04","0.04","0.08","Irrigation","2015"
"1019","Emmet","0.05","0.23","0","0.28","Irrigation","2015"
"1020","Genesee","0","0.11","0.06","0.17","Irrigation","2015"
"1021","Gladwin","0","0","0","0","Irrigation","2015"
"1022","Gogebic","0","0","0","0","Irrigation","2015"
"1023","Grand Traverse","0","0.51","0.05","0.56","Irrigation","2015"
"1024","Gratiot","0","2.15","0.16","2.15","Irrigation","2015"
"1025","Hillsdale","0","1.11","0.22","1.34","Irrigation","2015"
"1026","Houghton","0","0","0.01","0.01","Irrigation","2015"
"1027","Huron","0","0.09","0.2","0.28","Irrigation","2015"
"1028","Ingham","0","0.18","0.05","0.23","Irrigation","2015"
"1029","Ionia","0","0.34","0.31","0.65","Irrigation","2015"
"1030","Iosco","0","0.12","0","0.12","Irrigation","2015"
"1031","Iron","0","0.02","0.01","0.04","Irrigation","2015"
"1032","Isabella","0","2.15","0.43","2.15","Irrigation","2015"
"1033","Jackson","0","1.56","0.46","2.02","Irrigation","2015"
"1034","Kalamazoo","0","2.15","1.02","2.15","Irrigation","2015"
"1035","Kalkaska","0","1.35","0.39","1.74","Irrigation","2015"
"1036","Kent","0","1.47","0.79","2.15","Irrigation","2015"
"1037","Keweenaw","0","0","0","0","Irrigation","2015"
"1038","Lake","0","0","0","0","Irrigation","2015"
"1039","Lapeer","0","0.04","0.07","0.12","Irrigation","2015"
"1040","Leelanau","0.01","0.55","0.04","0.59","Irrigation","2015"
"1041","Lenawee","0","0.14","0.3","0.44","Irrigation","2015"
"1042","Livingston","0","0.24","0.18","0.42","Irrigation","2015"
"1043","Luce","0","0.44","0","0.44","Irrigation","2015"
"1044","Mackinac","0.01","0.06","0.01","0.08","Irrigation","2015"
"1045","Macomb","0.01","0.14","0.49","0.64","Irrigation","2015"
"1046","Manistee","0","0.41","0.14","0.55","Irrigation","2015"
"1047","Marquette","0","0","0.06","0.06","Irrigation","2015"
"1048","Mason","0","0.86","0.29","1.15","Irrigation","2015"
"1049","Mecosta","0","2.15","0.3","2.15","Irrigation","2015"
"1050","Menominee","0.01","0","0","0.01","Irrigation","2015"
"1051","Midland","0","0.05","0.03","0.08","Irrigation","2015"
"1052","Missaukee","0","1.62","0.2","1.82","Irrigation","2015"
"1053","Monroe","0","0.49","0.23","0.71","Irrigation","2015"
"1054","Montcalm","0","2.15","1.23","2.15","Irrigation","2015"
"1055","Montmorency","0","0.01","0.05","0.07","Irrigation","2015"
"1056","Muskegon","0","0.66","0.34","0.99","Irrigation","2015"
"1057","Newaygo","0","1.4","0.21","1.62","Irrigation","2015"
"1058","Oakland","0","0.89","0.57","1.46","Irrigation","2015"
"1059","Oceana","0","1.48","0.29","1.77","Irrigation","2015"
"1060","Ogemaw","0","0.06","0.02","0.08","Irrigation","2015"
"1061","Ontonagon","0","0","0","0","Irrigation","2015"
"1062","Osceola","0","0.2","0.04","0.25","Irrigation","2015"
"1063","Oscoda","0","0.04","0.04","0.08","Irrigation","2015"
"1064","Otsego","0","0.71","0","0.71","Irrigation","2015"
"1065","Ottawa","0","1.8","1.36","2.15","Irrigation","2015"
"1066","Presque Isle","0","0.06","0.02","0.08","Irrigation","2015"
"1067","Roscommon","0","0.07","0.03","0.09","Irrigation","2015"
"1068","Saginaw","0.02","0.54","0.15","0.71","Irrigation","2015"
"1069","Saint Clair","0.02","0.02","0.06","0.1","Irrigation","2015"
"1070","Saint Joseph","0","2.15","2.15","2.15","Irrigation","2015"
"1071","Sanilac","0","1.76","2.15","2.15","Irrigation","2015"
"1072","Schoolcraft","0","0.02","0.04","0.06","Irrigation","2015"
"1073","Shiawassee","0","0.03","0.06","0.08","Irrigation","2015"
"1074","Tuscola","0","0.36","0.98","1.35","Irrigation","2015"
"1075","Van Buren","0","2.15","0.43","2.15","Irrigation","2015"
"1076","Washtenaw","0","0.79","0.25","1.05","Irrigation","2015"
"1077","Wayne","0.03","0.14","0.21","0.38","Irrigation","2015"
"1078","Wexford","0","0.76","0.01","0.77","Irrigation","2015"
"1079","Alcona","0","0.02","0.26","0.28","Livestock","2015"
"1080","Alger","0","0","0","0","Livestock","2015"
"1081","Allegan","0","0.17","0","0.17","Livestock","2015"
"1082","Alpena","0","0","0","0","Livestock","2015"
"1083","Antrim","0","0","0","0","Livestock","2015"
"1084","Arenac","0","0","0","0","Livestock","2015"
"1085","Baraga","0","0","0","0","Livestock","2015"
"1086","Barry","0","0.14","0","0.15","Livestock","2015"
"1087","Bay","0","0","0","0","Livestock","2015"
"1088","Benzie","0","0","0","0","Livestock","2015"
"1089","Berrien","0","0","0","0","Livestock","2015"
"1090","Branch","0","0.02","0","0.02","Livestock","2015"
"1091","Calhoun","0","0.01","0","0.01","Livestock","2015"
"1092","Cass","0","0.04","0","0.04","Livestock","2015"
"1093","Charlevoix","0","0","0","0","Livestock","2015"
"1094","Cheboygan","0","0","0","0","Livestock","2015"
"1095","Chippewa","0","0.02","0","0.02","Livestock","2015"
"1096","Clare","0","0","0","0","Livestock","2015"
"1097","Clinton","0","0.33","0","0.33","Livestock","2015"
"1098","Crawford","0","0","2.15","2.15","Livestock","2015"
"1099","Delta","0","0","0","0","Livestock","2015"
"1100","Dickinson","0","0","0","0","Livestock","2015"
"1101","Eaton","0","0","0","0","Livestock","2015"
"1102","Emmet","0","1.66","0","1.66","Livestock","2015"
"1103","Genesee","0","0","0","0","Livestock","2015"
"1104","Gladwin","0","0","0","0","Livestock","2015"
"1105","Gogebic","0","0","0","0","Livestock","2015"
"1106","Grand Traverse","0","0","0","0","Livestock","2015"
"1107","Gratiot","0","0.3","0","0.3","Livestock","2015"
"1108","Hillsdale","0","0.1","0","0.1","Livestock","2015"
"1109","Houghton","0","0","0","0","Livestock","2015"
"1110","Huron","0","0.08","0","0.08","Livestock","2015"
"1111","Ingham","0","0","0","0","Livestock","2015"
"1112","Ionia","0","0.15","0","0.15","Livestock","2015"
"1113","Iosco","0","0","0","0","Livestock","2015"
"1114","Iron","0","0","0","0","Livestock","2015"
"1115","Isabella","0","0.05","0","0.05","Livestock","2015"
"1116","Jackson","0","0.68","0","0.68","Livestock","2015"
"1117","Kalamazoo","0","0.07","0","0.07","Livestock","2015"
"1118","Kalkaska","0","0","0","0","Livestock","2015"
"1119","Kent","0","0.07","0","0.07","Livestock","2015"
"1120","Keweenaw","0","0","0","0","Livestock","2015"
"1121","Lake","0","0","0","0","Livestock","2015"
"1122","Lapeer","0","0.01","0.01","0.02","Livestock","2015"
"1123","Leelanau","0","0","0","0","Livestock","2015"
"1124","Lenawee","0","0.14","0","0.14","Livestock","2015"
"1125","Livingston","0","0","0","0","Livestock","2015"
"1126","Luce","0","0","0","0","Livestock","2015"
"1127","Mackinac","0","0","0","0","Livestock","2015"
"1128","Macomb","0","0","0","0","Livestock","2015"
"1129","Manistee","0","0","0","0","Livestock","2015"
"1130","Marquette","0","0","0","0","Livestock","2015"
"1131","Mason","0","0.03","0","0.03","Livestock","2015"
"1132","Mecosta","0","0.03","0","0.03","Livestock","2015"
"1133","Menominee","0","0.01","0","0.01","Livestock","2015"
"1134","Midland","0","0.05","0","0.05","Livestock","2015"
"1135","Missaukee","0","0.1","0","0.1","Livestock","2015"
"1136","Monroe","0","0","0","0","Livestock","2015"
"1137","Montcalm","0","0.01","0","0.01","Livestock","2015"
"1138","Montmorency","0","0","0","0","Livestock","2015"
"1139","Muskegon","0","0.25","0","0.25","Livestock","2015"
"1140","Newaygo","0","0.29","0.09","0.38","Livestock","2015"
"1141","Oakland","0","0","0","0","Livestock","2015"
"1142","Oceana","0","0.04","0","0.04","Livestock","2015"
"1143","Ogemaw","0","0.01","0","0.01","Livestock","2015"
"1144","Ontonagon","0","0","0","0","Livestock","2015"
"1145","Osceola","0","0.01","0","0.01","Livestock","2015"
"1146","Oscoda","0","0","0","0","Livestock","2015"
"1147","Otsego","0","0","0","0","Livestock","2015"
"1148","Ottawa","0","0.07","0","0.07","Livestock","2015"
"1149","Presque Isle","0","0","0","0","Livestock","2015"
"1150","Roscommon","0","0","0","0","Livestock","2015"
"1151","Saginaw","0","0","0","0","Livestock","2015"
"1152","Saint Clair","0","0","0","0","Livestock","2015"
"1153","Saint Joseph","0","0","0.02","0.02","Livestock","2015"
"1154","Sanilac","0","0","0","0","Livestock","2015"
"1155","Schoolcraft","0","0","0","0","Livestock","2015"
"1156","Shiawassee","0","0.07","0","0.07","Livestock","2015"
"1157","Tuscola","0","0.01","0","0.01","Livestock","2015"
"1158","Van Buren","0","0.07","0","0.07","Livestock","2015"
"1159","Washtenaw","0","0.12","0","0.12","Livestock","2015"
"1160","Wayne","0","0","0","0","Livestock","2015"
"1161","Wexford","0","0.11","2.15","2.15","Livestock","2015"
"1162","Alcona","0","0","0","0","Other","2015"
"1163","Alger","0","0","0","0","Other","2015"
"1164","Allegan","0","0.48","0.07","0.55","Other","2015"
"1165","Alpena","0","0","0","0","Other","2015"
"1166","Antrim","0","0","0","0","Other","2015"
"1167","Arenac","0","0","0","0","Other","2015"
"1168","Baraga","0","0","0","0","Other","2015"
"1169","Barry","0","0","0","0","Other","2015"
"1170","Bay","0","0","0","0","Other","2015"
"1171","Benzie","0","0.01","0","0.01","Other","2015"
"1172","Berrien","0","0.05","0","0.05","Other","2015"
"1173","Branch","0","0","0","0","Other","2015"
"1174","Calhoun","0","0.04","0","0.04","Other","2015"
"1175","Cass","0","0.02","0","0.02","Other","2015"
"1176","Charlevoix","0","0","0","0","Other","2015"
"1177","Cheboygan","0","0","0","0","Other","2015"
"1178","Chippewa","0.16","0","0","0.16","Other","2015"
"1179","Clare","0","0","0","0","Other","2015"
"1180","Clinton","0","0","0","0","Other","2015"
"1181","Crawford","0","0","0","0","Other","2015"
"1182","Delta","0","0","0","0","Other","2015"
"1183","Dickinson","0","0","0","0","Other","2015"
"1184","Eaton","0","0","0","0","Other","2015"
"1185","Emmet","0","0.3","0.09","0.39","Other","2015"
"1186","Genesee","0","0","0","0","Other","2015"
"1187","Gladwin","0","0","0","0","Other","2015"
"1188","Gogebic","0","0","0","0","Other","2015"
"1189","Grand Traverse","0","0.03","0","0.03","Other","2015"
"1190","Gratiot","0","0","0","0","Other","2015"
"1191","Hillsdale","0","0.01","0","0.01","Other","2015"
"1192","Houghton","0","0","0","0","Other","2015"
"1193","Huron","0","0","0","0","Other","2015"
"1194","Ingham","0","0","0","0","Other","2015"
"1195","Ionia","0","0","0","0","Other","2015"
"1196","Iosco","0","0","0","0","Other","2015"
"1197","Iron","0","0","0","0","Other","2015"
"1198","Isabella","0","0","0","0","Other","2015"
"1199","Jackson","0","0","0","0","Other","2015"
"1200","Kalamazoo","0","0.15","0","0.15","Other","2015"
"1201","Kalkaska","0","0.05","0","0.05","Other","2015"
"1202","Kent","0","0.06","0","0.06","Other","2015"
"1203","Keweenaw","0","0","0","0","Other","2015"
"1204","Lake","0","0","0","0","Other","2015"
"1205","Lapeer","0","0","0","0","Other","2015"
"1206","Leelanau","0","0.05","0","0.05","Other","2015"
"1207","Lenawee","0","0","0","0","Other","2015"
"1208","Livingston","0","0","0","0","Other","2015"
"1209","Luce","0","0","0","0","Other","2015"
"1210","Mackinac","0","0","0","0","Other","2015"
"1211","Macomb","0","0","0","0","Other","2015"
"1212","Manistee","0","0","0","0","Other","2015"
"1213","Marquette","0","0","0","0","Other","2015"
"1214","Mason","0","0.05","0","0.05","Other","2015"
"1215","Mecosta","0","0","0","0","Other","2015"
"1216","Menominee","0","0","0","0","Other","2015"
"1217","Midland","0","0","0","0","Other","2015"
"1218","Missaukee","0","0","0","0","Other","2015"
"1219","Monroe","0","0.02","0","0.02","Other","2015"
"1220","Montcalm","0","0.41","0","0.41","Other","2015"
"1221","Montmorency","0","0","0","0","Other","2015"
"1222","Muskegon","0","0","0","0","Other","2015"
"1223","Newaygo","0","0","0","0","Other","2015"
"1224","Oakland","0","0.52","0.29","0.82","Other","2015"
"1225","Oceana","0","0.04","0","0.04","Other","2015"
"1226","Ogemaw","0","0","0","0","Other","2015"
"1227","Ontonagon","0","0","0","0","Other","2015"
"1228","Osceola","0","0","0","0","Other","2015"
"1229","Oscoda","0","0","0","0","Other","2015"
"1230","Otsego","0","0","0","0","Other","2015"
"1231","Ottawa","0","0.02","0","0.02","Other","2015"
"1232","Presque Isle","0","0","0","0","Other","2015"
"1233","Roscommon","0","0","0","0","Other","2015"
"1234","Saginaw","0","0","0","0","Other","2015"
"1235","Saint Clair","0","0","0","0","Other","2015"
"1236","Saint Joseph","0","0.99","0","0.99","Other","2015"
"1237","Sanilac","0","0","0","0","Other","2015"
"1238","Schoolcraft","0","0","0","0","Other","2015"
"1239","Shiawassee","0","0","0","0","Other","2015"
"1240","Tuscola","0","0","0","0","Other","2015"
"1241","Van Buren","0","0.02","0","0.02","Other","2015"
"1242","Washtenaw","0","0","0","0","Other","2015"
"1243","Wayne","0","0","0","0","Other","2015"
"1244","Wexford","0","0","0","0","Other","2015"
"1245","Alcona","0","0.02","0","0.02","Public Water Supply","2015"
"1246","Alger","0","0.15","0","0.15","Public Water Supply","2015"
"1247","Allegan","0","1.5","0","1.5","Public Water Supply","2015"
"1248","Alpena","0.74","0","0","0.74","Public Water Supply","2015"
"1249","Antrim","0","0.44","0","0.44","Public Water Supply","2015"
"1250","Arenac","2.15","0.01","0","2.15","Public Water Supply","2015"
"1251","Baraga","0.19","0","0","0.19","Public Water Supply","2015"
"1252","Barry","0","0.57","0","0.57","Public Water Supply","2015"
"1253","Bay","2.15","0","0","2.15","Public Water Supply","2015"
"1254","Benzie","0","0.25","0","0.25","Public Water Supply","2015"
"1255","Berrien","2.15","1.1","0","2.15","Public Water Supply","2015"
"1256","Branch","0","1.01","0","1.01","Public Water Supply","2015"
"1257","Calhoun","0","2.15","0","2.15","Public Water Supply","2015"
"1258","Cass","0","0.44","0","0.44","Public Water Supply","2015"
"1259","Charlevoix","0.33","0.64","0","0.97","Public Water Supply","2015"
"1260","Cheboygan","0","0.36","0","0.36","Public Water Supply","2015"
"1261","Chippewa","0.63","0.35","0","0.98","Public Water Supply","2015"
"1262","Clare","0","0.41","0","0.41","Public Water Supply","2015"
"1263","Clinton","0","0.42","0","0.42","Public Water Supply","2015"
"1264","Crawford","0","0.24","0","0.24","Public Water Supply","2015"
"1265","Delta","1","0.03","0","1.03","Public Water Supply","2015"
"1266","Dickinson","0","0.86","0","0.86","Public Water Supply","2015"
"1267","Eaton","0","0.96","0","0.96","Public Water Supply","2015"
"1268","Emmet","0","1.4","0","1.4","Public Water Supply","2015"
"1269","Genesee","0","1.54","0","1.54","Public Water Supply","2015"
"1270","Gladwin","0","0.16","0","0.16","Public Water Supply","2015"
"1271","Gogebic","0","0.54","0","0.54","Public Water Supply","2015"
"1272","Grand Traverse","2.02","0.66","0","2.15","Public Water Supply","2015"
"1273","Gratiot","0","0.73","0.1","0.83","Public Water Supply","2015"
"1274","Hillsdale","0","0.74","0","0.74","Public Water Supply","2015"
"1275","Houghton","0","1.41","0","1.41","Public Water Supply","2015"
"1276","Huron","0.76","0.18","0","0.94","Public Water Supply","2015"
"1277","Ingham","0","2.15","0","2.15","Public Water Supply","2015"
"1278","Ionia","0","1.82","0","1.82","Public Water Supply","2015"
"1279","Iosco","0.43","0","0","0.44","Public Water Supply","2015"
"1280","Iron","0","0.46","0","0.46","Public Water Supply","2015"
"1281","Isabella","0","1.1","0","1.1","Public Water Supply","2015"
"1282","Jackson","0","2.15","0","2.15","Public Water Supply","2015"
"1283","Kalamazoo","0","2.15","0","2.15","Public Water Supply","2015"
"1284","Kalkaska","0","0.15","0","0.15","Public Water Supply","2015"
"1285","Kent","2.15","2.15","0","2.15","Public Water Supply","2015"
"1286","Keweenaw","0","0.02","0","0.02","Public Water Supply","2015"
"1287","Lake","0","0.09","0","0.09","Public Water Supply","2015"
"1288","Lapeer","0","0.15","0","0.15","Public Water Supply","2015"
"1289","Leelanau","0","0.18","0","0.18","Public Water Supply","2015"
"1290","Lenawee","0","1.41","0.82","2.15","Public Water Supply","2015"
"1291","Livingston","0","2.15","0","2.15","Public Water Supply","2015"
"1292","Luce","0","0.18","0","0.18","Public Water Supply","2015"
"1293","Mackinac","0.47","0","0","0.47","Public Water Supply","2015"
"1294","Macomb","1.07","0.38","0","1.45","Public Water Supply","2015"
"1295","Manistee","0","0.56","0","0.56","Public Water Supply","2015"
"1296","Marquette","0.85","1.09","0","1.93","Public Water Supply","2015"
"1297","Mason","0.82","0.08","0","0.9","Public Water Supply","2015"
"1298","Mecosta","0","0.47","0","0.47","Public Water Supply","2015"
"1299","Menominee","0.33","0.06","0","0.39","Public Water Supply","2015"
"1300","Midland","0","0.05","0","0.05","Public Water Supply","2015"
"1301","Missaukee","0","0.14","0","0.14","Public Water Supply","2015"
"1302","Monroe","2.15","0","0","2.15","Public Water Supply","2015"
"1303","Montcalm","0","1.12","0","1.12","Public Water Supply","2015"
"1304","Montmorency","0","0.04","0","0.04","Public Water Supply","2015"
"1305","Muskegon","2.15","0.65","0","2.15","Public Water Supply","2015"
"1306","Newaygo","0","0.68","0","0.68","Public Water Supply","2015"
"1307","Oakland","0","2.15","0","2.15","Public Water Supply","2015"
"1308","Oceana","0","0.42","0","0.42","Public Water Supply","2015"
"1309","Ogemaw","0","0.14","0","0.14","Public Water Supply","2015"
"1310","Ontonagon","0.13","0.03","0","0.16","Public Water Supply","2015"
"1311","Osceola","0","0.5","0","0.5","Public Water Supply","2015"
"1312","Oscoda","0","0.03","0","0.03","Public Water Supply","2015"
"1313","Otsego","0","0.4","0","0.4","Public Water Supply","2015"
"1314","Ottawa","2.15","0.09","0","2.15","Public Water Supply","2015"
"1315","Presque Isle","0","0.17","0","0.17","Public Water Supply","2015"
"1316","Roscommon","0","0.1","0","0.1","Public Water Supply","2015"
"1317","Saginaw","0","0.15","0","0.15","Public Water Supply","2015"
"1318","Saint Clair","2.15","0.15","0","2.15","Public Water Supply","2015"
"1319","Saint Joseph","0","1.19","0","1.19","Public Water Supply","2015"
"1320","Sanilac","0.11","0.46","0","0.57","Public Water Supply","2015"
"1321","Schoolcraft","0.12","0.01","0","0.13","Public Water Supply","2015"
"1322","Shiawassee","0","1.06","0","1.06","Public Water Supply","2015"
"1323","Tuscola","0","0.69","0","0.69","Public Water Supply","2015"
"1324","Van Buren","0.48","0.82","0","1.29","Public Water Supply","2015"
"1325","Washtenaw","0","2.15","2.15","2.15","Public Water Supply","2015"
"1326","Wayne","2.15","0","0","2.15","Public Water Supply","2015"
"1327","Wexford","0","0.97","0","0.97","Public Water Supply","2015"
"1328","Alcona","0","0.18","0.01","0.19","Total All Sectors","2018"
"1329","Alger","1.66","0.28","0","1.94","Total All Sectors","2018"
"1330","Allegan","0","2.15","2.15","2.15","Total All Sectors","2018"
"1331","Alpena","2.15","0.02","2.15","2.15","Total All Sectors","2018"
"1332","Antrim","0","2.15","0.04","2.15","Total All Sectors","2018"
"1333","Arenac","2.15","0.07","0.06","2.15","Total All Sectors","2018"
"1334","Baraga","2.15","0","0","2.15","Total All Sectors","2018"
"1335","Barry","0","1.86","0.33","2.15","Total All Sectors","2018"
"1336","Bay","2.15","0.06","2.15","2.15","Total All Sectors","2018"
"1337","Benzie","0","1.21","2.15","2.15","Total All Sectors","2018"
"1338","Berrien","2.15","2.15","0.5","2.15","Total All Sectors","2018"
"1339","Branch","0","2.15","2.03","2.15","Total All Sectors","2018"
"1340","Calhoun","0","2.15","1.31","2.15","Total All Sectors","2018"
"1341","Cass","0","2.15","0.6","2.15","Total All Sectors","2018"
"1342","Charlevoix","0.25","2.15","0.96","2.15","Total All Sectors","2018"
"1343","Cheboygan","0","0.41","0.4","0.81","Total All Sectors","2018"
"1344","Chippewa","0.59","0.35","0","0.94","Total All Sectors","2018"
"1345","Clare","0","0.57","0.9","1.46","Total All Sectors","2018"
"1346","Clinton","0","1.26","1.02","2.15","Total All Sectors","2018"
"1347","Crawford","0","0.47","2.15","2.15","Total All Sectors","2018"
"1348","Delta","2.15","0.1","0.17","2.15","Total All Sectors","2018"
"1349","Dickinson","0","0.83","2.15","2.15","Total All Sectors","2018"
"1350","Eaton","0","1.1","0.47","1.57","Total All Sectors","2018"
"1351","Emmet","0.08","2.15","0.07","2.15","Total All Sectors","2018"
"1352","Genesee","0","1.53","0.05","1.58","Total All Sectors","2018"
"1353","Gladwin","0","0.15","0","0.15","Total All Sectors","2018"
"1354","Gogebic","0","0.61","0.04","0.65","Total All Sectors","2018"
"1355","Grand Traverse","2.03","1.1","0.06","2.15","Total All Sectors","2018"
"1356","Gratiot","0","2.15","0.32","2.15","Total All Sectors","2018"
"1357","Hillsdale","0","2.15","0.39","2.15","Total All Sectors","2018"
"1358","Houghton","0","0.96","0.01","0.97","Total All Sectors","2018"
"1359","Huron","0.67","0.42","0.28","1.37","Total All Sectors","2018"
